#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:parvagr" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:parvagr" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:parvagr">
#                <taxonset id="TaxonSet.parvagr" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:parvagr" name="distribution" x="@birthRate.t:parvagr">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:parvagr" name="distribution">
#            <parameter id="kappa.s:parvagr" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@parvagr" id="treeLikelihood.parvagr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:parvagr" useAmbiguities="true">
#            <siteModel id="SiteModel.s:parvagr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:parvagr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:parvagr" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:parvagr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:parvagr" kappa="@kappa.s:parvagr" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:parvagr" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:parvagr" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:parvagr" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:parvagr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
8505000	-5153.0075723079935	-5607.234260272052	454.2266879640588	-5607.234260272052	0.089415890375337	456.5627979552285	100.65354122656073	3.265062007432973	0.25956656987475724	0.1992906485312191	0.15593291634198175	0.3852098652520415
8506000	-5158.589050819694	-5615.239040727172	456.64998990747813	-5615.239040727172	0.08746610096291556	458.98609989864786	93.76252770476704	3.265062007432973	0.25956656987475724	0.1992906485312191	0.15593291634198175	0.3852098652520415
8507000	-5170.20234206148	-5620.697352065912	450.49501000443246	-5620.697352065912	0.0892727713340032	452.8470088853078	98.84580196183657	3.3116352886244216	0.23765812443172654	0.2211990939742498	0.15593291634198175	0.3852098652520415
8508000	-5155.984223038735	-5608.848087267062	452.8638642283263	-5608.848087267062	0.08538492960046008	455.2158631092016	92.60577379953465	3.3116352886244216	0.23765812443172654	0.2211990939742498	0.15593291634198175	0.3852098652520415
8509000	-5171.434540447144	-5612.6970818924865	441.26254144534244	-5612.6970818924865	0.09438549224710667	443.61454032621776	91.47789011532579	3.3116352886244216	0.23765812443172654	0.2211990939742498	0.15593291634198175	0.3852098652520415
8510000	-5171.525586255244	-5619.788700663701	448.263114408457	-5619.788700663701	0.09477608566127828	450.6151132893323	100.10618833163042	3.3116352886244216	0.23765812443172654	0.2211990939742498	0.15593291634198175	0.3852098652520415
8511000	-5171.9405048788	-5613.867513709494	441.9270088306941	-5613.867513709494	0.09851572410989567	444.2790077115694	80.5400767639006	3.3116352886244216	0.23765812443172654	0.2211990939742498	0.15593291634198175	0.3852098652520415
8512000	-5167.40625742213	-5623.780144062067	456.3738866399367	-5623.780144062067	0.08521541687686197	458.725885520812	105.46379000651916	3.3116352886244216	0.23898543655891127	0.2211990939742498	0.15593291634198175	0.38388255312485675
8513000	-5171.729294822293	-5622.701877704984	450.97258288269165	-5622.701877704984	0.08992148483780353	453.50218073959417	82.72377409493122	3.8521194437075743	0.22842412051602168	0.22988011003661368	0.1609483265529736	0.3807474428943906
8514000	-5167.732218792481	-5614.954705361834	447.2224865693532	-5614.954705361834	0.09100743500934227	449.7520844262557	93.26033643732062	3.8521194437075743	0.22842412051602168	0.22988011003661368	0.1609483265529736	0.3807474428943906
8515000	-5164.536571395747	-5621.691820535261	457.1552491395146	-5621.691820535261	0.08303323636629013	459.6848469964171	101.25811103338985	3.8521194437075743	0.22842412051602168	0.22988011003661368	0.1609483265529736	0.3807474428943906
8516000	-5163.769472255674	-5612.939188351404	449.169716095729	-5612.939188351404	0.08900419721765525	451.6993139526315	96.94343309518273	3.8521194437075743	0.22842412051602168	0.22988011003661368	0.1609483265529736	0.3807474428943906
8517000	-5143.875865810705	-5603.7238348797955	459.84796906908997	-5603.7238348797955	0.08438421977987666	462.3775669259925	101.44698010007154	3.8521194437075743	0.2655831651736097	0.19272106537902567	0.1609483265529736	0.3807474428943906
8518000	-5159.867765162857	-5612.819809918095	452.952044755239	-5612.819809918095	0.08722965187814506	455.4816426121415	110.31611967146377	3.8521194437075743	0.2655831651736097	0.19272106537902567	0.1642285799135543	0.37746718953380987
8519000	-5168.018329665083	-5621.587381019198	453.56905135411444	-5621.587381019198	0.08563262888450698	456.09864921101695	87.36943155402992	3.8521194437075743	0.2655831651736097	0.19272106537902567	0.1642285799135543	0.37746718953380987
8520000	-5157.461221337884	-5611.952990751933	454.4917694140487	-5611.952990751933	0.0837230430313228	457.0213672709512	94.76766198134358	3.8521194437075743	0.2655831651736097	0.19272106537902567	0.15811692357051652	0.38357884587684765
8521000	-5145.698752809158	-5598.828483454563	453.1297306454056	-5598.828483454563	0.08810658115875501	455.6593285023081	85.86754667429648	3.8521194437075743	0.2655831651736097	0.19272106537902567	0.15811692357051652	0.38357884587684765
8522000	-5155.5959411373915	-5615.248802996926	459.65286185953516	-5615.248802996926	0.08420711480688867	462.1824597164377	110.83923647395082	3.8521194437075743	0.23930465390192887	0.20414256071904546	0.14669542823049672	0.4098573571485285
8523000	-5165.808608935687	-5617.9997362928825	452.1911273571957	-5617.9997362928825	0.08955880584683018	454.7207252140982	92.49615361298306	3.8521194437075743	0.23930465390192887	0.20414256071904546	0.14669542823049672	0.4098573571485285
8524000	-5173.502092352385	-5616.764021332739	443.2619289803536	-5616.764021332739	0.09478115395558774	445.79152683725613	78.25982893787567	3.8521194437075743	0.23930465390192887	0.20414256071904546	0.14669542823049672	0.4098573571485285
8525000	-5163.570912125177	-5620.077664637776	456.5067525125999	-5620.077664637776	0.08589597032912256	459.03635036950243	105.2473383030065	3.8521194437075743	0.23930465390192887	0.20414256071904546	0.14669542823049672	0.4098573571485285
8526000	-5168.833645161626	-5615.087023262739	446.253378101113	-5615.087023262739	0.09568579123210726	448.7829759580155	91.73595947168513	3.8521194437075743	0.2670774764049063	0.20414256071904546	0.14669542823049672	0.3820845346455511
8527000	-5188.853415034951	-5631.608055769398	442.7546407344475	-5631.608055769398	0.09464276383444972	445.2668010949343	82.46097458048243	3.7973875524636784	0.2670774764049063	0.20414256071904546	0.14669542823049672	0.3820845346455511
8528000	-5154.895909767914	-5619.235933832471	464.3400240645574	-5619.235933832471	0.07962085733692102	466.8521844250442	94.7593142460644	3.7973875524636784	0.2670774764049063	0.20414256071904546	0.14669542823049672	0.3820845346455511
8529000	-5166.429690684549	-5614.03677279274	447.6070821081905	-5614.03677279274	0.08568825206469789	450.1192424686773	94.78732232080135	3.7973875524636784	0.2670774764049063	0.20414256071904546	0.14669542823049672	0.3820845346455511
8530000	-5163.4908625406615	-5622.456652584436	458.965790043774	-5622.456652584436	0.08135334434997142	461.4779504042608	101.27790485683106	3.7973875524636784	0.26524137559242994	0.20414256071904546	0.1485315290429731	0.3820845346455511
8531000	-5183.515081305712	-5627.403482844451	443.8884015387394	-5627.403482844451	0.09096553724100186	446.4005618992262	82.21037533000373	3.7973875524636784	0.26524137559242994	0.20414256071904546	0.1485315290429731	0.3820845346455511
8532000	-5164.690836764626	-5613.873501092101	449.18266432747515	-5613.873501092101	0.08464864898502442	451.6955288389343	80.73372210783539	3.799590507784839	0.26524137559242994	0.20414256071904546	0.1485315290429731	0.3820845346455511
8533000	-5165.7864212405975	-5619.189213394866	453.4027921542683	-5619.189213394866	0.07976296944396864	455.91565666572745	97.72518760581632	3.799590507784839	0.26524137559242994	0.20414256071904546	0.1485315290429731	0.3820845346455511
8534000	-5160.404594188507	-5616.027472405309	455.62287821680184	-5616.027472405309	0.08012753074372098	458.135742728261	96.96494556181568	3.799590507784839	0.26524137559242994	0.20414256071904546	0.1485315290429731	0.3820845346455511
8535000	-5164.450594651471	-5616.803959334	452.35336468252876	-5616.803959334	0.08576626402056421	454.8662291939879	90.38992211040924	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8536000	-5156.438953859138	-5615.6178486692515	459.17889481011395	-5615.6178486692515	0.08277638265254524	461.6917593215731	103.39381744282035	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8537000	-5157.526745934322	-5614.917182776344	457.3904368420219	-5614.917182776344	0.08504972527693247	459.9033013534811	98.10542518910476	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8538000	-5156.997120051006	-5616.4781111710445	459.48099112003854	-5616.4781111710445	0.08503679294928987	461.9938556314977	86.32173078733479	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8539000	-5181.104291785418	-5628.987943044023	447.883651258605	-5628.987943044023	0.08526268264085538	450.3965157700642	79.41740322268498	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8540000	-5177.360936978614	-5630.553308431073	453.1923714524596	-5630.553308431073	0.08245744037981953	455.70523596391877	84.18212796290109	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8541000	-5176.799054353636	-5632.831055156747	456.0320008031116	-5632.831055156747	0.07999242864951768	458.54486531457076	97.30353745397997	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8542000	-5179.356941517424	-5637.319200702662	457.9622591852376	-5637.319200702662	0.07993137270755829	460.47512369669676	97.36638129769801	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8543000	-5194.702641523823	-5642.335117354531	447.6324758307075	-5642.335117354531	0.08728349369507539	450.14534034216666	81.2183191488699	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8544000	-5188.568176712392	-5637.430533447798	448.86235673540506	-5637.430533447798	0.08768079241584376	451.3752212468642	98.6610126628163	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8545000	-5173.760005242625	-5634.241155073229	460.4811498306031	-5634.241155073229	0.07965610538476213	462.99401434206226	103.9000719009123	3.799590507784839	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8546000	-5174.609746136725	-5630.577030488876	455.9672843521506	-5630.577030488876	0.08214705466445152	458.4433620133767	98.2519079121948	3.685306204283443	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8547000	-5174.276086970909	-5630.060208793778	455.7841218228684	-5630.060208793778	0.08093067433047318	458.28011471781093	99.56307546263169	3.7469729810858676	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8548000	-5185.643920873017	-5638.436327584097	452.7924067110797	-5638.436327584097	0.08459411356655389	455.316847823313	106.65296115186698	3.8358949824157493	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8549000	-5185.030344838921	-5637.286546597392	452.2562017584704	-5637.286546597392	0.08444180190593235	454.78064287070373	98.33792315708294	3.8358949824157493	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8550000	-5168.820373254308	-5634.411644818167	465.59127156385904	-5634.411644818167	0.07951666541620818	468.11571267609236	99.7477308821998	3.8358949824157493	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8551000	-5172.76566807322	-5626.47051224797	453.70484417475024	-5626.47051224797	0.08942661480697607	456.22928528698355	95.27753364780862	3.8358949824157493	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8552000	-5170.74865314605	-5621.686883965642	450.9382308195918	-5621.686883965642	0.08945974541407735	453.4626719318251	89.20523736156441	3.8358949824157493	0.26524137559242994	0.21190533907529222	0.1485315290429731	0.3743217562893043
8553000	-5165.493800782175	-5613.782209882168	448.2884090999928	-5613.782209882168	0.09054449674369514	450.8128502122261	103.47749297501183	3.8358949824157493	0.26740199036262297	0.21190533907529222	0.1485315290429731	0.3721611415191113
8554000	-5177.8116113363085	-5622.030585392536	444.21897405622695	-5622.030585392536	0.09327153944335469	446.7434151684603	89.49102065189385	3.8358949824157493	0.26740199036262297	0.21190533907529222	0.1485315290429731	0.3721611415191113
8555000	-5173.070155979384	-5624.673324055563	451.60316807617886	-5624.673324055563	0.08789701003002844	454.1276091884122	109.63758573530676	3.8358949824157493	0.26740199036262297	0.21190533907529222	0.1485315290429731	0.3721611415191113
8556000	-5174.47961367979	-5623.223594568579	448.7439808887888	-5623.223594568579	0.08990825870957284	451.26842200102215	102.38044954505584	3.8358949824157493	0.26740199036262297	0.20834437788017038	0.1485315290429731	0.3757221027142331
8557000	-5175.069653476679	-5633.510678407044	458.441024930365	-5633.510678407044	0.08537869995101505	460.96546604259834	100.48092420857401	3.8358949824157493	0.26740199036262297	0.20834437788017038	0.1485315290429731	0.3757221027142331
8558000	-5176.796048080451	-5626.918562594088	450.12251451363693	-5626.918562594088	0.09702316909227197	452.64695562587025	91.79013159577747	3.8358949824157493	0.26740199036262297	0.20834437788017038	0.1485315290429731	0.3757221027142331
8559000	-5166.56950287809	-5623.639616273733	457.0701133956429	-5623.639616273733	0.08974885329513078	459.59455450787624	104.60020766192449	3.8358949824157493	0.26740199036262297	0.20834437788017038	0.1485315290429731	0.3757221027142331
8560000	-5186.319185054909	-5627.073588311103	440.7544032561936	-5627.073588311103	0.09665132460955198	443.2788443684269	85.03258364644014	3.8358949824157493	0.25553833663964665	0.22020803160314673	0.1485315290429731	0.3757221027142331
8561000	-5185.779926887534	-5634.802660386621	449.02273349908654	-5634.802660386621	0.09219784170847649	451.54717461131986	76.34746405203333	3.8358949824157493	0.25553833663964665	0.22020803160314673	0.1485315290429731	0.3757221027142331
8562000	-5185.595953095994	-5639.479772875068	453.8838197790735	-5639.479772875068	0.08459282950458695	456.40826089130684	102.84462444149409	3.8358949824157493	0.25553833663964665	0.22020803160314673	0.16717253614268293	0.3570810956145233
8563000	-5207.108034934956	-5657.236871511962	450.128836577006	-5657.236871511962	0.08612130363716396	452.6532776892393	88.35471799370286	3.8358949824157493	0.25553833663964665	0.22052158671901756	0.16717253614268293	0.35676754049865245
8564000	-5198.718061760237	-5648.864749080442	450.146687320205	-5648.864749080442	0.08587626998642996	452.6711284324383	88.07091685529771	3.8358949824157493	0.25553833663964665	0.22052158671901756	0.16717253614268293	0.35676754049865245
8565000	-5190.466476130521	-5642.473683031942	452.00720690142043	-5642.473683031942	0.08760387956482714	454.4988400850459	90.44692558303936	3.73343243093372	0.25553833663964665	0.22052158671901756	0.16717253614268293	0.35676754049865245
8566000	-5171.592918473762	-5632.59069821491	460.9977797411472	-5632.59069821491	0.08122318827924867	463.4894129247727	101.73732541226101	3.73343243093372	0.25553833663964665	0.21404327619225672	0.16717253614268293	0.3632458510254133
8567000	-5177.15793912539	-5627.993677879036	450.8357387536462	-5627.993677879036	0.08805903089162555	453.32737193727166	101.46990550612765	3.73343243093372	0.25553833663964665	0.21404327619225672	0.16717253614268293	0.3632458510254133
8568000	-5174.367938973624	-5619.420233357354	445.0522943837296	-5619.420233357354	0.09606045411047065	447.53932280508116	78.39517440624653	3.719155708556644	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8569000	-5171.793887378098	-5625.293411423607	453.49952404550953	-5625.293411423607	0.08468496400274851	455.9865524668611	82.70461097903085	3.719155708556644	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8570000	-5170.919059212516	-5618.414655551165	447.49559633864953	-5618.414655551165	0.08742304650633907	449.9826247600011	85.22730756311432	3.719155708556644	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8571000	-5172.26801052173	-5626.471085867565	454.2030753458359	-5626.471085867565	0.08213677135554526	456.69010376718745	97.86758230740092	3.719155708556644	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8572000	-5193.434088099878	-5639.651788101085	446.21770000120733	-5639.651788101085	0.0859557941092358	448.7047284225589	72.34776738075209	3.719155708556644	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8573000	-5181.209953407353	-5637.907707116724	456.69775370937117	-5637.907707116724	0.08514370516499724	459.18478213072274	106.00191170842768	3.719155708556644	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8574000	-5177.055838745154	-5627.038099997849	449.98226125269474	-5627.038099997849	0.08732616786200821	452.4094350165174	100.30501243575071	3.5358853040658387	0.25553833663964665	0.19985845748561026	0.16717253614268293	0.37743066973205974
8575000	-5169.442091898019	-5620.529570533949	451.08747863593	-5620.529570533949	0.08786272129116857	453.51465239975266	85.11125466801955	3.5358853040658387	0.27525436205345766	0.20112064823964496	0.16591034538864824	0.35771464431824873
8576000	-5179.743379876896	-5627.545929628337	447.8025497514408	-5627.545929628337	0.08926347524977407	450.22972351526346	84.69371466636296	3.5358853040658387	0.27525436205345766	0.20112064823964496	0.16591034538864824	0.35771464431824873
8577000	-5171.627631170645	-5630.699994694344	459.0723635236993	-5630.699994694344	0.08110083838566469	461.499537287522	95.69505263446611	3.5358853040658387	0.27525436205345766	0.20112064823964496	0.14640180771971234	0.37722318198718463
8578000	-5173.346463144917	-5629.448115879292	456.1016527343758	-5629.448115879292	0.08357079589420593	458.5288264981985	104.56621017424165	3.5358853040658387	0.27525436205345766	0.20112064823964496	0.14640180771971234	0.37722318198718463
8579000	-5172.003613507	-5620.681141372787	448.677527865787	-5620.681141372787	0.09603097992787635	451.0609108441765	80.39926308955361	3.404466315452416	0.27525436205345766	0.20112064823964496	0.14640180771971234	0.37722318198718463
8580000	-5167.270848390762	-5616.801911844179	449.5310634534174	-5616.801911844179	0.09611195834273874	451.9144464318069	98.16897227699025	3.404466315452416	0.27525436205345766	0.20112064823964496	0.14640180771971234	0.37722318198718463
8581000	-5171.02051904037	-5625.740051332312	454.71953229194116	-5625.740051332312	0.08772499828048291	457.13345406924043	93.09558950277285	3.4958804074291585	0.27525436205345766	0.20480070647724585	0.14272174948211144	0.37722318198718463
8582000	-5172.481263789755	-5628.084346702203	455.60308291244803	-5628.084346702203	0.08721494266025613	458.0170046897473	98.16196938154032	3.4958804074291585	0.27525436205345766	0.20480070647724585	0.14272174948211144	0.37722318198718463
8583000	-5177.32943092733	-5635.233799918276	457.9043689909467	-5635.233799918276	0.08329433560994562	460.4311788760542	76.10578845533114	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.14272174948211144	0.4018951345003346
8584000	-5193.054199954787	-5644.906846525968	451.852646571181	-5644.906846525968	0.08826536887395743	454.37945645628855	91.96116794222974	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.14272174948211144	0.4018951345003346
8585000	-5201.874253293825	-5646.5417469877975	444.66749369397263	-5646.5417469877975	0.08296732050082438	447.19430357908016	80.9601751915082	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.14272174948211144	0.4018951345003346
8586000	-5197.853419506113	-5647.1024253445785	449.2490058384652	-5647.1024253445785	0.08334132417168139	451.77581572357275	91.34990959723427	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.1536657578522696	0.39095112613017646
8587000	-5174.49556188198	-5628.343131651942	453.84756976996107	-5628.343131651942	0.08693368885848911	456.3743796550686	89.54832574398993	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.1536657578522696	0.39095112613017646
8588000	-5182.064482154712	-5634.508402827063	452.44392067235054	-5634.508402827063	0.08745684855907926	454.97073055745807	89.96124270199167	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.1536657578522696	0.39095112613017646
8589000	-5165.468752505576	-5625.081794569431	459.613042063855	-5625.081794569431	0.08214058874692148	462.13985194896253	86.02040249012441	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.1536657578522696	0.39095112613017646
8590000	-5171.787662300015	-5628.749645748237	456.96198344822204	-5628.749645748237	0.08505082126948386	459.48879333332957	110.35135263940204	3.8433437097037424	0.2505824095403077	0.20480070647724585	0.1536657578522696	0.39095112613017646
8591000	-5171.379928725155	-5621.987593834673	450.60766510951856	-5621.987593834673	0.09096440320127233	453.1344749946261	89.35992330207613	3.8433437097037424	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8592000	-5160.60964064558	-5615.2582470078605	454.6486063622807	-5615.2582470078605	0.08936930153406206	457.1754162473882	88.24741329746384	3.8433437097037424	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8593000	-5176.496334813926	-5628.573060862227	452.0767260483003	-5628.573060862227	0.08016044501686656	454.6902731986456	93.23508669782275	4.1208886066116905	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8594000	-5170.830719316134	-5619.599537839205	448.7688185230715	-5619.599537839205	0.094858491794665	451.3823656734168	89.6741807599452	4.1208886066116905	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8595000	-5180.236611469941	-5629.338349235056	449.10173776511533	-5629.338349235056	0.08936330383348058	451.71528491546064	103.28531491785027	4.1208886066116905	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8596000	-5183.723207310046	-5632.207298771325	448.4840914612793	-5632.207298771325	0.0939632182977936	451.09763861162463	86.95962327072468	4.1208886066116905	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8597000	-5180.904201690003	-5643.1385854222435	462.2343837322402	-5643.1385854222435	0.07725933436755475	464.72300516707077	85.64728558983722	3.7240918354676094	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8598000	-5177.921853505694	-5634.2861231891775	456.3642696834833	-5634.2861231891775	0.08216932612367427	458.8862599714795	91.35208251607669	3.828195474276733	0.26057796228842534	0.20480070647724585	0.14367020510415196	0.39095112613017646
8599000	-5180.640887184281	-5642.781001488149	462.140114303867	-5642.781001488149	0.07810284415130779	464.5881485381478	89.66656353448731	3.5992758824318507	0.2666485850799241	0.20480070647724585	0.13759958231265318	0.39095112613017646
8600000	-5171.049717483449	-5623.558215330077	452.5084978466271	-5623.558215330077	0.08571539412253425	455.1183561549761	97.30390779438295	4.108892592384586	0.2666485850799241	0.20480070647724585	0.13759958231265318	0.39095112613017646
8601000	-5171.479204250398	-5626.758797749144	455.2795934987461	-5626.758797749144	0.0844465303741032	457.8622291911029	93.29696758051196	4.0208977071580465	0.2618325120879803	0.20480070647724585	0.14241565530459702	0.39095112613017646
8602000	-5183.591942802035	-5628.946523524201	445.35458072216653	-5628.946523524201	0.08989977069705121	447.969781296444	78.22777595855918	4.126271108611177	0.2618325120879803	0.20480070647724585	0.14241565530459702	0.39095112613017646
8603000	-5187.491464539396	-5630.124549568	442.6330850286038	-5630.124549568	0.095476166931205	445.24828560288125	70.87824828374609	4.126271108611177	0.2618325120879803	0.20480070647724585	0.14241565530459702	0.39095112613017646
8604000	-5158.570704004635	-5616.476336166166	457.9056321615309	-5616.476336166166	0.08774174780191313	460.52083273580837	95.3484394678233	4.126271108611177	0.2618325120879803	0.20480070647724585	0.15989527545420384	0.3734715059805696
8605000	-5167.390680242324	-5622.1791096772695	454.7884294349448	-5622.1791096772695	0.08663220099304363	457.4036300092223	103.30927766997725	4.126271108611177	0.2618325120879803	0.20480070647724585	0.15989527545420384	0.3734715059805696
8606000	-5158.994419210536	-5614.216949894623	455.22253068408753	-5614.216949894623	0.08939369245037955	457.7801535141265	95.27987711436762	3.940865949958791	0.2618325120879803	0.20480070647724585	0.15989527545420384	0.3734715059805696
8607000	-5180.116692146857	-5629.8787037027	449.7620115558431	-5629.8787037027	0.09340666264304014	452.31963438588207	92.59339387035182	3.940865949958791	0.2598405836088872	0.20480070647724585	0.16188720393329697	0.3734715059805696
8608000	-5166.9021401304435	-5618.175446423613	451.2733062931689	-5618.175446423613	0.09148779596137276	453.76584716912333	96.60750995474784	3.7362496819705737	0.2598405836088872	0.20480070647724585	0.16188720393329697	0.3734715059805696
8609000	-5167.347698164264	-5624.114827519806	456.76712935554167	-5624.114827519806	0.0851111180154668	459.2596702314961	92.01325851949073	3.7362496819705737	0.2598405836088872	0.20480070647724585	0.16188720393329697	0.3734715059805696
8610000	-5157.368010072324	-5613.683021634362	456.3150115620382	-5613.683021634362	0.08156110180634238	458.8075524379926	78.84967216243865	3.7362496819705737	0.2598405836088872	0.20480070647724585	0.16188720393329697	0.3734715059805696
8611000	-5159.239528856153	-5617.398545882036	458.15901702588326	-5617.398545882036	0.08472415882465742	460.6515579018377	102.27696094208946	3.7362496819705737	0.2598405836088872	0.20480070647724585	0.16188720393329697	0.3734715059805696
8612000	-5169.669888071643	-5624.254618670954	454.58473059931134	-5624.254618670954	0.089099482080114	457.0772714752658	95.33480735910311	3.7362496819705737	0.2598405836088872	0.20480070647724585	0.16188720393329697	0.3734715059805696
8613000	-5171.44396913901	-5624.602533557809	453.15856441879885	-5624.602533557809	0.09023551716428883	455.736710651115	98.70276220543077	4.006475526992641	0.2598405836088872	0.20688663105041089	0.16188720393329697	0.3713855814074046
8614000	-5178.097735327794	-5624.975298124259	446.877562796465	-5624.975298124259	0.09340468734275818	449.45570902878114	76.46969564833383	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8615000	-5169.76377563244	-5620.866519335836	451.10274370339584	-5620.866519335836	0.08458798821945938	453.680889935712	99.74706980502803	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8616000	-5171.096471380142	-5628.365373198682	457.2689018185403	-5628.365373198682	0.08382425310956909	459.8470480508565	92.15575882057752	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8617000	-5175.737576029497	-5625.836330996406	450.09875496690927	-5625.836330996406	0.0869307918729973	452.6769011992254	86.34403644049921	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8618000	-5174.870684248203	-5626.741292973255	451.8706087250519	-5626.741292973255	0.08735501298827326	454.44875495736807	91.13269849370946	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8619000	-5159.317936796556	-5613.427735788367	454.1097989918111	-5613.427735788367	0.07971365337685925	456.68794522412725	89.3101100833868	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8620000	-5179.511510168274	-5623.634937435107	444.12342726683215	-5623.634937435107	0.08488963746714308	446.7015734991483	92.27502638880176	4.006475526992641	0.2598405836088872	0.20688663105041089	0.15906310913040184	0.3742096762102997
8621000	-5163.662146898751	-5621.7432991951155	458.0811522963637	-5621.7432991951155	0.07379418700717919	460.65929852867987	94.8403133111597	4.006475526992641	0.2598405836088872	0.22027382832631046	0.14567591185450227	0.3742096762102997
